patrol_date,booth_number,machine_name,machine_area,unit_index,in_meter,out_meter,theoretical_stock,prize_restock_count,prize_name,prize_cost,note,r_number,source_row,sheet_name,is_anomaly,anomaly_reason,file_name
2025/7/11,1,福重BUZZミニ⑦,2F,1,4751,319,19,0,,880,,,809,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/6/30,1,福重BUZZ⑥,2F,1,4746,256,9,6,お菓子ウォレット,800,20.8.10猫アイシャドウ,,815,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/11,2,福重BUZZクレ⑤,2F,1,4742,130,8,0,ギャルキティしっぽポーチ,0,15.7.8たまごっちカスタムキーリング,,4,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/22,1,福重BUZZミニ⑬,2F,1,4741,138,61,6,ギャルキティマスコットポーチ,935,,,6,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/26,2,福重BUZZ⑧,2F,1,4738,131,12,5,キティでかぱっちん,0,,,300,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/23,2,福重BUZZ⑥,2F,1,4735,135,31,0,ミニ香水,1100,,,444,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/12,3,福重BUZZクレ①,1F,1,4732,149,8,4,サンリオボアバンスクリップ,1100,,,221,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/1,1,福重BUZZツインズ①,2F,1,4726,389,490,20,余り物,200,,,81,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/7,1,福重BUZZミニ⑦,2F,1,4723,316,22,0,,880,,,808,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/21,2,福重BUZZ⑥,2F,1,4722,134,32,0,ミニ香水,1100,,,440,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/3,3,福重BUZZ⑥,2F,1,4722,121,17,0,ラブブマスコット,500,10.7.7,,603,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/6/27,1,福重BUZZ⑥,2F,1,4720,256,9,0,お菓子ウォレット,800,,,811,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/6,4,BUZZ②→クレナ②,1F,1,4719,101,30,5,ボンボンドロップシール,200,,,246,福重,FALSE,,★福重　クレーン売上表.xlsx
